date,product_category,region,customer,sales_amount,cost,profit,margin
2025-08-22 19:19:52.800927,Home & Garden,South,Customer_014,227.54,158.57,68.97,30.31
2025-08-22 19:19:52.800927,Clothing,North,Customer_028,233.64,143.88,89.76,38.42
2025-08-22 19:19:52.800927,Electronics,North,Customer_027,419.05,260.76,158.28,37.77
2025-08-23 19:19:52.800927,Home & Garden,South,Customer_023,88.04,54.8,33.24,37.76
2025-08-23 19:19:52.800927,Electronics,West,Customer_006,493.0,299.79,193.21,39.19
2025-08-23 19:19:52.800927,Sports & Outdoors,South,Customer_007,114.88,77.14,37.74,32.85
2025-08-23 19:19:52.800927,Electronics,Central,Customer_017,177.74,122.67,55.07,30.98
2025-08-23 19:19:52.800927,Food & Beverages,North,Customer_036,73.02,46.03,26.99,36.96
2025-08-23 19:19:52.800927,Clothing,South,Customer_048,195.9,135.12,60.78,31.03
2025-08-23 19:19:52.800927,Clothing,South,Customer_023,84.92,54.11,30.81,36.28
2025-08-23 19:19:52.800927,Clothing,East,Customer_018,187.42,115.81,71.61,38.21
2025-08-23 19:19:52.800927,Food & Beverages,North,Customer_021,10.42,6.28,4.15,39.78
2025-08-23 19:19:52.800927,Home & Garden,North,Customer_020,300.63,201.63,98.99,32.93
2025-08-24 19:19:52.800927,Sports & Outdoors,West,Customer_041,107.85,65.89,41.96,38.9
2025-08-24 19:19:52.800927,Sports & Outdoors,East,Customer_019,251.76,175.02,76.73,30.48
2025-08-24 19:19:52.800927,Home & Garden,Central,Customer_020,232.66,157.13,75.53,32.47
2025-08-24 19:19:52.800927,Clothing,East,Customer_014,56.53,37.81,18.72,33.12
2025-08-24 19:19:52.800927,Sports & Outdoors,East,Customer_015,275.51,173.97,101.54,36.85
2025-08-24 19:19:52.800927,Food & Beverages,South,Customer_037,82.07,52.96,29.11,35.47
2025-08-24 19:19:52.800927,Electronics,East,Customer_028,628.92,378.33,250.58,39.84
2025-08-24 19:19:52.800927,Sports & Outdoors,North,Customer_046,36.88,22.51,14.37,38.97
2025-08-24 19:19:52.800927,Electronics,North,Customer_018,518.44,356.57,161.86,31.22
2025-08-24 19:19:52.800927,Sports & Outdoors,West,Customer_010,259.41,160.6,98.8,38.09
2025-08-24 19:19:52.800927,Home & Garden,West,Customer_002,301.59,193.57,108.02,35.82
2025-08-24 19:19:52.800927,Electronics,East,Customer_028,462.51,314.55,147.96,31.99
2025-08-24 19:19:52.800927,Clothing,Central,Customer_002,146.33,99.7,46.63,31.87
2025-08-24 19:19:52.800927,Sports & Outdoors,East,Customer_026,103.56,66.05,37.51,36.22
2025-08-24 19:19:52.800927,Clothing,South,Customer_032,84.61,55.93,28.68,33.9
2025-08-24 19:19:52.800927,Food & Beverages,South,Customer_034,52.57,35.9,16.67,31.7
2025-08-24 19:19:52.800927,Food & Beverages,South,Customer_001,87.84,60.95,26.89,30.61
2025-08-25 19:19:52.800927,Food & Beverages,West,Customer_033,80.83,56.34,24.5,30.3
2025-08-25 19:19:52.800927,Food & Beverages,West,Customer_019,135.39,83.53,51.87,38.31
2025-08-25 19:19:52.800927,Clothing,North,Customer_033,104.98,68.63,36.35,34.62
2025-08-25 19:19:52.800927,Electronics,East,Customer_020,508.5,330.62,177.88,34.98
2025-08-25 19:19:52.800927,Electronics,East,Customer_045,506.98,321.73,185.25,36.54
2025-08-25 19:19:52.800927,Sports & Outdoors,East,Customer_021,62.79,41.41,21.37,34.04
2025-08-25 19:19:52.800927,Home & Garden,East,Customer_019,555.56,358.25,197.32,35.52
2025-08-25 19:19:52.800927,Sports & Outdoors,South,Customer_021,63.75,38.79,24.96,39.16
2025-08-25 19:19:52.800927,Food & Beverages,Central,Customer_028,99.09,69.2,29.89,30.16
2025-08-26 19:19:52.800927,Food & Beverages,North,Customer_011,62.27,43.05,19.22,30.87
2025-08-26 19:19:52.800927,Food & Beverages,South,Customer_016,81.08,50.66,30.43,37.52
2025-08-26 19:19:52.800927,Clothing,North,Customer_044,55.61,34.94,20.67,37.17
2025-08-26 19:19:52.800927,Clothing,Central,Customer_044,203.4,137.96,65.44,32.17
2025-08-26 19:19:52.800927,Clothing,West,Customer_024,203.11,135.93,67.18,33.07
2025-08-26 19:19:52.800927,Food & Beverages,South,Customer_050,59.95,38.15,21.8,36.37
2025-08-26 19:19:52.800927,Electronics,East,Customer_049,10.0,6.5,3.5,34.96
2025-08-26 19:19:52.800927,Electronics,South,Customer_043,386.69,257.35,129.34,33.45
2025-08-26 19:19:52.800927,Electronics,West,Customer_004,497.2,302.14,195.06,39.23
2025-08-26 19:19:52.800927,Clothing,North,Customer_013,28.75,18.47,10.27,35.74
2025-08-26 19:19:52.800927,Food & Beverages,North,Customer_032,41.97,26.39,15.58,37.12
2025-08-26 19:19:52.800927,Food & Beverages,West,Customer_036,74.78,51.07,23.71,31.71
2025-08-27 19:19:52.800927,Electronics,North,Customer_013,403.63,255.53,148.1,36.69
2025-08-27 19:19:52.800927,Electronics,North,Customer_047,232.09,147.08,85.0,36.63
2025-08-27 19:19:52.800927,Food & Beverages,South,Customer_047,187.32,127.86,59.47,31.74
2025-08-27 19:19:52.800927,Home & Garden,East,Customer_019,299.88,197.53,102.35,34.13
2025-08-27 19:19:52.800927,Electronics,North,Customer_014,827.69,512.77,314.92,38.05
2025-08-27 19:19:52.800927,Clothing,South,Customer_013,175.36,108.76,66.61,37.98
2025-08-27 19:19:52.800927,Electronics,East,Customer_027,303.57,188.56,115.02,37.89
2025-08-27 19:19:52.800927,Food & Beverages,East,Customer_044,148.39,91.1,57.29,38.61
2025-08-27 19:19:52.800927,Electronics,Central,Customer_023,340.78,219.46,121.32,35.6
2025-08-27 19:19:52.800927,Clothing,North,Customer_041,120.96,74.28,46.68,38.59
2025-08-27 19:19:52.800927,Sports & Outdoors,Central,Customer_012,277.82,171.82,106.0,38.15
2025-08-27 19:19:52.800927,Electronics,East,Customer_030,10.0,6.29,3.71,37.05
2025-08-27 19:19:52.800927,Sports & Outdoors,West,Customer_002,289.53,192.48,97.05,33.52
2025-08-27 19:19:52.800927,Electronics,West,Customer_049,310.1,212.98,97.11,31.32
2025-08-28 19:19:52.800927,Clothing,West,Customer_038,167.23,101.37,65.86,39.38
2025-08-28 19:19:52.800927,Electronics,East,Customer_045,787.96,547.78,240.18,30.48
2025-08-28 19:19:52.800927,Home & Garden,Central,Customer_011,221.07,153.68,67.39,30.48
2025-08-28 19:19:52.800927,Clothing,West,Customer_007,201.5,123.93,77.57,38.5
2025-08-28 19:19:52.800927,Sports & Outdoors,North,Customer_016,194.98,122.43,72.55,37.21
2025-08-28 19:19:52.800927,Sports & Outdoors,East,Customer_014,296.28,198.79,97.5,32.91
2025-08-28 19:19:52.800927,Electronics,West,Customer_033,532.8,329.76,203.04,38.11
2025-08-28 19:19:52.800927,Electronics,North,Customer_050,649.1,400.49,248.61,38.3
2025-08-28 19:19:52.800927,Sports & Outdoors,North,Customer_038,105.87,64.27,41.6,39.29
2025-08-28 19:19:52.800927,Clothing,East,Customer_031,94.27,56.67,37.6,39.89
2025-08-28 19:19:52.800927,Electronics,West,Customer_034,607.75,419.97,187.78,30.9
2025-08-29 19:19:52.800927,Home & Garden,South,Customer_033,200.58,133.51,67.07,33.44
2025-08-29 19:19:52.800927,Sports & Outdoors,North,Customer_050,10.0,6.73,3.27,32.74
2025-08-29 19:19:52.800927,Clothing,South,Customer_043,218.92,140.24,78.68,35.94
2025-08-29 19:19:52.800927,Food & Beverages,East,Customer_048,10.0,6.3,3.7,37.05
2025-08-29 19:19:52.800927,Home & Garden,South,Customer_032,39.46,27.09,12.36,31.34
2025-08-29 19:19:52.800927,Clothing,West,Customer_042,138.13,94.73,43.4,31.42
2025-08-29 19:19:52.800927,Home & Garden,Central,Customer_026,147.0,101.62,45.38,30.87
2025-08-29 19:19:52.800927,Home & Garden,West,Customer_016,217.76,145.69,72.06,33.09
2025-08-29 19:19:52.800927,Sports & Outdoors,North,Customer_002,307.04,186.75,120.29,39.18
2025-08-29 19:19:52.800927,Clothing,East,Customer_025,74.67,47.7,26.97,36.12
2025-08-29 19:19:52.800927,Electronics,South,Customer_045,469.64,300.69,168.95,35.97
2025-08-29 19:19:52.800927,Sports & Outdoors,Central,Customer_049,193.23,123.89,69.34,35.88
2025-08-29 19:19:52.800927,Food & Beverages,North,Customer_017,60.0,39.91,20.09,33.49
2025-08-29 19:19:52.800927,Food & Beverages,Central,Customer_048,25.36,15.6,9.76,38.49
2025-08-30 19:19:52.800927,Clothing,Central,Customer_031,180.88,109.32,71.56,39.56
2025-08-30 19:19:52.800927,Clothing,Central,Customer_039,110.41,72.07,38.34,34.73
2025-08-30 19:19:52.800927,Electronics,East,Customer_029,644.41,399.95,244.46,37.94
2025-08-30 19:19:52.800927,Food & Beverages,Central,Customer_002,93.4,64.23,29.18,31.24
2025-08-30 19:19:52.800927,Electronics,North,Customer_047,660.84,403.26,257.58,38.98
2025-08-30 19:19:52.800927,Home & Garden,South,Customer_010,204.93,135.56,69.37,33.85
2025-08-30 19:19:52.800927,Electronics,Central,Customer_042,445.47,287.86,157.61,35.38
2025-08-30 19:19:52.800927,Sports & Outdoors,Central,Customer_036,144.3,96.07,48.23,33.43
2025-08-30 19:19:52.800927,Clothing,South,Customer_003,10.0,6.36,3.64,36.44
2025-08-30 19:19:52.800927,Home & Garden,West,Customer_039,298.47,194.29,104.18,34.9
2025-08-30 19:19:52.800927,Electronics,South,Customer_022,59.77,40.25,19.51,32.65
2025-08-30 19:19:52.800927,Home & Garden,Central,Customer_036,71.44,47.83,23.61,33.04
2025-08-30 19:19:52.800927,Home & Garden,South,Customer_008,101.21,63.37,37.84,37.39
2025-08-30 19:19:52.800927,Home & Garden,North,Customer_034,247.11,168.03,79.08,32.0
2025-08-30 19:19:52.800927,Food & Beverages,Central,Customer_005,104.21,68.62,35.59,34.15
2025-08-30 19:19:52.800927,Home & Garden,Central,Customer_010,349.54,211.65,137.89,39.45
2025-08-31 19:19:52.800927,Clothing,West,Customer_028,120.41,82.37,38.04,31.59
2025-08-31 19:19:52.800927,Clothing,North,Customer_023,195.39,134.8,60.58,31.01
2025-08-31 19:19:52.800927,Food & Beverages,Central,Customer_003,109.01,73.66,35.35,32.43
2025-08-31 19:19:52.800927,Home & Garden,West,Customer_011,230.42,159.02,71.4,30.99
2025-08-31 19:19:52.800927,Electronics,West,Customer_017,78.18,47.32,30.86,39.48
2025-08-31 19:19:52.800927,Food & Beverages,South,Customer_006,134.15,80.51,53.65,39.99
2025-08-31 19:19:52.800927,Food & Beverages,Central,Customer_001,56.03,38.61,17.42,31.09
2025-08-31 19:19:52.800927,Home & Garden,Central,Customer_005,199.56,133.05,66.51,33.33
2025-08-31 19:19:52.800927,Sports & Outdoors,West,Customer_020,111.64,72.62,39.03,34.95
2025-08-31 19:19:52.800927,Electronics,North,Customer_011,846.86,513.27,333.59,39.39
2025-08-31 19:19:52.800927,Sports & Outdoors,Central,Customer_003,147.72,93.59,54.13,36.65
2025-08-31 19:19:52.800927,Clothing,North,Customer_006,259.61,156.28,103.32,39.8
2025-08-31 19:19:52.800927,Food & Beverages,West,Customer_043,10.0,6.41,3.59,35.88
2025-08-31 19:19:52.800927,Clothing,North,Customer_006,281.31,178.13,103.18,36.68
2025-08-31 19:19:52.800927,Clothing,Central,Customer_013,34.57,22.67,11.9,34.41
2025-08-31 19:19:52.800927,Clothing,Central,Customer_028,215.49,143.36,72.13,33.47
2025-09-01 19:19:52.800927,Home & Garden,South,Customer_018,150.47,101.84,48.63,32.32
2025-09-01 19:19:52.800927,Sports & Outdoors,East,Customer_050,121.05,78.74,42.31,34.95
2025-09-01 19:19:52.800927,Sports & Outdoors,North,Customer_013,180.09,122.47,57.62,31.99
2025-09-01 19:19:52.800927,Electronics,West,Customer_031,844.14,523.18,320.96,38.02
2025-09-01 19:19:52.800927,Sports & Outdoors,South,Customer_002,177.82,112.29,65.53,36.85
2025-09-01 19:19:52.800927,Sports & Outdoors,East,Customer_041,290.27,184.01,106.26,36.61
2025-09-01 19:19:52.800927,Electronics,South,Customer_042,447.89,271.53,176.36,39.38
2025-09-01 19:19:52.800927,Home & Garden,Central,Customer_042,158.27,101.87,56.4,35.64
2025-09-01 19:19:52.800927,Clothing,North,Customer_031,161.68,98.77,62.91,38.91
2025-09-01 19:19:52.800927,Sports & Outdoors,North,Customer_031,289.62,177.31,112.31,38.78
2025-09-01 19:19:52.800927,Clothing,East,Customer_049,129.45,85.98,43.47,33.58
2025-09-02 19:19:52.800927,Sports & Outdoors,Central,Customer_049,407.1,244.95,162.16,39.83
2025-09-02 19:19:52.800927,Food & Beverages,North,Customer_048,80.13,55.94,24.19,30.19
2025-09-02 19:19:52.800927,Clothing,West,Customer_046,10.0,6.7,3.3,33.02
2025-09-02 19:19:52.800927,Home & Garden,East,Customer_002,118.99,73.87,45.12,37.92
2025-09-02 19:19:52.800927,Food & Beverages,West,Customer_011,159.15,108.21,50.94,32.01
2025-09-02 19:19:52.800927,Sports & Outdoors,Central,Customer_007,10.0,6.64,3.36,33.59
2025-09-02 19:19:52.800927,Home & Garden,West,Customer_002,390.49,246.71,143.78,36.82
2025-09-02 19:19:52.800927,Clothing,North,Customer_035,147.62,89.96,57.66,39.06
2025-09-02 19:19:52.800927,Sports & Outdoors,Central,Customer_031,250.38,159.69,90.69,36.22
2025-09-02 19:19:52.800927,Clothing,East,Customer_008,152.54,100.0,52.54,34.44
2025-09-03 19:19:52.800927,Sports & Outdoors,West,Customer_045,129.25,81.84,47.41,36.68
2025-09-03 19:19:52.800927,Home & Garden,Central,Customer_009,147.19,99.09,48.1,32.68
2025-09-03 19:19:52.800927,Electronics,South,Customer_009,262.33,170.86,91.47,34.87
2025-09-03 19:19:52.800927,Food & Beverages,North,Customer_029,10.0,6.74,3.26,32.56
2025-09-03 19:19:52.800927,Home & Garden,South,Customer_046,62.34,39.3,23.04,36.96
2025-09-03 19:19:52.800927,Food & Beverages,North,Customer_045,121.18,80.92,40.26,33.22
2025-09-03 19:19:52.800927,Food & Beverages,West,Customer_019,112.86,76.88,35.98,31.88
2025-09-03 19:19:52.800927,Sports & Outdoors,North,Customer_005,10.0,6.66,3.34,33.36
2025-09-03 19:19:52.800927,Food & Beverages,West,Customer_010,117.93,78.58,39.35,33.37
2025-09-03 19:19:52.800927,Clothing,North,Customer_041,10.0,6.5,3.5,34.97
2025-09-03 19:19:52.800927,Clothing,East,Customer_003,240.38,145.89,94.5,39.31
2025-09-03 19:19:52.800927,Sports & Outdoors,North,Customer_021,229.29,159.41,69.88,30.48
2025-09-03 19:19:52.800927,Home & Garden,West,Customer_049,250.34,173.16,77.18,30.83
2025-09-04 19:19:52.800927,Home & Garden,South,Customer_038,76.65,50.27,26.39,34.42
2025-09-04 19:19:52.800927,Electronics,West,Customer_002,866.84,596.72,270.12,31.16
2025-09-04 19:19:52.800927,Electronics,East,Customer_025,1016.17,692.22,323.94,31.88
2025-09-04 19:19:52.800927,Food & Beverages,Central,Customer_039,105.45,68.3,37.16,35.24
2025-09-04 19:19:52.800927,Food & Beverages,East,Customer_024,140.92,89.26,51.67,36.66
2025-09-04 19:19:52.800927,Food & Beverages,Central,Customer_038,72.68,44.4,28.28,38.91
2025-09-04 19:19:52.800927,Sports & Outdoors,North,Customer_017,218.09,145.45,72.64,33.31
2025-09-04 19:19:52.800927,Home & Garden,North,Customer_040,288.18,197.24,90.93,31.55
2025-09-04 19:19:52.800927,Home & Garden,North,Customer_009,305.4,183.85,121.55,39.8
2025-09-04 19:19:52.800927,Home & Garden,South,Customer_034,260.87,161.67,99.2,38.03
2025-09-04 19:19:52.800927,Clothing,East,Customer_029,166.19,107.25,58.94,35.47
2025-09-04 19:19:52.800927,Clothing,South,Customer_032,98.18,62.42,35.76,36.42
2025-09-05 19:19:52.800927,Electronics,North,Customer_026,687.77,463.36,224.41,32.63
2025-09-05 19:19:52.800927,Clothing,East,Customer_032,73.58,46.08,27.5,37.38
2025-09-05 19:19:52.800927,Home & Garden,South,Customer_017,363.99,224.85,139.14,38.23
2025-09-05 19:19:52.800927,Sports & Outdoors,East,Customer_024,155.81,101.26,54.55,35.01
2025-09-05 19:19:52.800927,Electronics,South,Customer_023,422.19,286.76,135.43,32.08
2025-09-05 19:19:52.800927,Sports & Outdoors,East,Customer_038,62.17,40.42,21.76,34.99
2025-09-05 19:19:52.800927,Sports & Outdoors,Central,Customer_017,223.77,141.35,82.42,36.83
2025-09-05 19:19:52.800927,Sports & Outdoors,West,Customer_040,165.22,101.65,63.58,38.48
2025-09-05 19:19:52.800927,Home & Garden,North,Customer_047,74.24,45.0,29.25,39.39
2025-09-05 19:19:52.800927,Home & Garden,Central,Customer_026,136.65,88.6,48.05,35.16
2025-09-05 19:19:52.800927,Food & Beverages,East,Customer_050,101.46,65.5,35.96,35.44
2025-09-05 19:19:52.800927,Clothing,North,Customer_047,98.65,67.79,30.86,31.28
2025-09-05 19:19:52.800927,Sports & Outdoors,Central,Customer_007,190.95,128.49,62.45,32.71
2025-09-05 19:19:52.800927,Electronics,West,Customer_046,668.54,424.54,243.99,36.5
2025-09-05 19:19:52.800927,Electronics,Central,Customer_015,496.32,303.24,193.08,38.9
2025-09-05 19:19:52.800927,Sports & Outdoors,West,Customer_023,232.05,151.83,80.22,34.57
2025-09-05 19:19:52.800927,Sports & Outdoors,West,Customer_039,277.55,191.93,85.62,30.85
2025-09-06 19:19:52.800927,Clothing,North,Customer_018,111.01,69.52,41.49,37.38
2025-09-06 19:19:52.800927,Home & Garden,West,Customer_030,172.06,105.65,66.42,38.6
2025-09-06 19:19:52.800927,Sports & Outdoors,Central,Customer_037,353.52,225.11,128.41,36.32
2025-09-06 19:19:52.800927,Sports & Outdoors,North,Customer_014,92.12,61.86,30.27,32.86
2025-09-06 19:19:52.800927,Clothing,East,Customer_012,10.0,6.4,3.6,35.99
2025-09-06 19:19:52.800927,Home & Garden,North,Customer_010,259.95,163.89,96.05,36.95
2025-09-06 19:19:52.800927,Clothing,South,Customer_010,101.74,71.01,30.72,30.2
2025-09-06 19:19:52.800927,Clothing,South,Customer_003,153.47,98.67,54.81,35.71
2025-09-06 19:19:52.800927,Electronics,West,Customer_035,539.57,368.91,170.67,31.63
2025-09-06 19:19:52.800927,Sports & Outdoors,West,Customer_030,139.26,92.72,46.55,33.42
2025-09-06 19:19:52.800927,Electronics,East,Customer_042,454.58,290.9,163.68,36.01
2025-09-07 19:19:52.800927,Clothing,South,Customer_012,13.63,9.49,4.15,30.42
2025-09-07 19:19:52.800927,Home & Garden,North,Customer_019,130.85,82.08,48.77,37.27
2025-09-07 19:19:52.800927,Sports & Outdoors,Central,Customer_045,84.0,50.88,33.12,39.43
2025-09-07 19:19:52.800927,Food & Beverages,West,Customer_043,73.65,46.1,27.55,37.41
2025-09-07 19:19:52.800927,Food & Beverages,South,Customer_015,35.18,21.13,14.05,39.95
2025-09-07 19:19:52.800927,Sports & Outdoors,South,Customer_021,229.37,149.52,79.85,34.81
2025-09-07 19:19:52.800927,Electronics,West,Customer_021,531.09,340.61,190.48,35.87
2025-09-07 19:19:52.800927,Sports & Outdoors,Central,Customer_011,10.0,6.65,3.35,33.55
2025-09-07 19:19:52.800927,Clothing,West,Customer_034,32.3,19.8,12.49,38.69
2025-09-07 19:19:52.800927,Electronics,West,Customer_048,438.32,304.93,133.39,30.43
2025-09-07 19:19:52.800927,Electronics,East,Customer_027,555.77,370.92,184.85,33.26
2025-09-07 19:19:52.800927,Home & Garden,South,Customer_010,221.86,153.57,68.29,30.78
2025-09-08 19:19:52.800927,Electronics,North,Customer_042,561.77,342.6,219.17,39.01
2025-09-08 19:19:52.800927,Home & Garden,East,Customer_035,119.09,78.41,40.68,34.16
2025-09-08 19:19:52.800927,Electronics,Central,Customer_004,405.64,282.57,123.07,30.34
2025-09-08 19:19:52.800927,Home & Garden,South,Customer_032,330.87,218.41,112.46,33.99
2025-09-08 19:19:52.800927,Food & Beverages,West,Customer_012,138.82,83.57,55.25,39.8
2025-09-08 19:19:52.800927,Electronics,East,Customer_007,723.75,447.15,276.6,38.22
2025-09-08 19:19:52.800927,Sports & Outdoors,East,Customer_021,206.43,143.56,62.86,30.45
2025-09-08 19:19:52.800927,Electronics,East,Customer_047,295.81,178.84,116.96,39.54
2025-09-09 19:19:52.800927,Home & Garden,Central,Customer_038,320.49,210.87,109.62,34.2
2025-09-09 19:19:52.800927,Food & Beverages,West,Customer_014,46.39,31.36,15.03,32.41
2025-09-09 19:19:52.800927,Sports & Outdoors,South,Customer_016,227.21,144.5,82.71,36.4
2025-09-09 19:19:52.800927,Sports & Outdoors,South,Customer_017,315.58,197.5,118.08,37.42
2025-09-09 19:19:52.800927,Electronics,West,Customer_046,862.55,602.8,259.75,30.11
2025-09-09 19:19:52.800927,Clothing,East,Customer_033,188.3,128.46,59.84,31.78
2025-09-09 19:19:52.800927,Electronics,South,Customer_012,318.3,209.25,109.05,34.26
2025-09-09 19:19:52.800927,Sports & Outdoors,East,Customer_031,209.42,130.88,78.54,37.5
2025-09-09 19:19:52.800927,Food & Beverages,East,Customer_044,63.14,38.21,24.92,39.48
2025-09-09 19:19:52.800927,Electronics,West,Customer_025,931.32,629.17,302.15,32.44
2025-09-09 19:19:52.800927,Sports & Outdoors,Central,Customer_049,40.96,28.12,12.83,31.33
2025-09-09 19:19:52.800927,Sports & Outdoors,Central,Customer_032,35.48,23.8,11.68,32.91
2025-09-09 19:19:52.800927,Home & Garden,Central,Customer_027,193.3,118.03,75.26,38.94
